Procter & Gamble Co.	Cincinnati, OH	●	●	●	●	●	●	●	●	nan	100	100	28.0
Progressive Corp., The	Mayfield Village, OH	●	●	●	●	●	●	●	●	nan	100	100	166.0
Prudential Financial Inc.	Newark, NJ	●	●	●	●	●	●	●	●	nan	100	100	29.0
Publicis Healthcare Communications	New York, NY	●	●	●	●	●	●	●	●	nan	100	100	nan
Publicis Inc.	New York, NY	●	●	●	●	●	●	●	●	nan	100	100	nan
QUALCOMM Inc.	San Diego, CA	●	●	●	●	●	●	●	●	nan	100	100	149.0
Quarles & Brady LLP	Milwaukee, WI	●	●	●	●	●	●	●	●	nan	100	90	nan
Raytheon Co.	Waltham, MA	●	●	●	●	●	●	●	●	nan	100	100	124.0
Razorfish	Seattle, WA	●	●	●	●	●	●	●	●	nan	100	100	nan
RBC Capital Markets LLC	New York, NY	●	●	●	●	●	●	●	●	nan	100	100	nan
RBC Wealth Management	Minneapolis, MN	●	●	●	●	●	●	●	●	nan	100	100	nan
Recreational Equipment Inc.	Kent, WA	●	●	●	●	●	●	●	●	nan	100	90	nan
Reed Smith LLP	Pittsburgh, PA	●	●	●	●	●	●	●	●	nan	100	100	nan
Replacements, Ltd.	McLeansville, NC	●	●	●	●	●	●	●	●	nan	100	100	nan
Robert W. Baird & Co. Incorporated	Milwaukee, WI	●	●	●	●	●	●	●	●	nan	100	90	nan
Robins, Kaplan, Miller & Ciresi LLP	Minneapolis, MN	●	●	●	●	●	●	●	●	nan	100	100	nan
Rockwell Automation Inc.	Milwaukee, WI	●	●	●	●	●	●	●	●	nan	100	100	403.0
Ropes & Gray LLP	Boston, MA	●	●	●	●	●	●	●	●	nan	100	100	nan
S.C. Johnson & Son Inc.	Racine, WI	●	●	●	●	●	●	●	●	nan	100	90	nan
Safeway Inc.	Pleasanton, CA	●	●	●	●	●	●	●	●	nan	100	100	62.0
salesforce.com Inc.	San Francisco, CA	●	●	●	●	●	●	●	●	nan	100	100	702.0
SAP America Inc.	Newtown Square, PA	●	●	●	●	●	●	●	●	nan	100	100	nan
Schiff Hardin LLP	Chicago, IL	●	●	●	●	●	●	●	●	nan	100	100	nan
Sears Holdings Corp.	Hoffman Estates, IL	●	●	●	●	●	●	●	●	nan	100	100	71.0
Sedgwick LLP	San Francisco, CA	●	●	●	●	●	●	●	●	nan	100	100	nan
Sempra Energy	San Diego, CA	●	●	●	●	●	●	●	●	nan	100	100	281.0
Seyfarth Shaw LLP	Chicago, IL	●	●	●	●	●	●	●	●	nan	100	100	nan
Shearman & Sterling LLP	New York, NY	●	●	●	●	●	●	●	●	nan	100	100	nan
Sheppard, Mullin, Richter & Hampton LLP	Los Angeles, CA	●	●	●	●	●	●	●	●	nan	100	100	nan
Shook, Hardy & Bacon LLP	Kansas City, MO	●	●	●	●	●	●	●	●	nan	100	100	nan
Sidley Austin LLP	Chicago, IL	●	●	●	●	●	●	●	●	nan	100	100	nan
Simpson, Thacher & Bartlett LLP	New York, NY	●	●	●	●	●	●	●	●	nan	100	100	nan
SIRIUS XM Radio Inc.	New York, NY	●	●	●	●	●	●	●	●	nan	100	100	652.0
Skadden, Arps, Slate, Meagher & Flom LLP	New York, NY	●	●	●	●	●	●	●	●	nan	100	100	nan
Slalom Consulting	Seattle, WA	●	●	●	●	●	●	●	●	nan	100	90	nan
Sodexo Inc.	Gaithersburg, MD	●	●	●	●	●	●	●	●	nan	100	100	nan
Sony Pictures Entertainment Inc.	Culver City, CA	●	●	●	●	●	●	●	●	nan	100	100	nan
Southern California Edison Co.	Rosemead, CA	●	●	●	●	●	●	●	●	nan	100	100	nan
Sprint Nextel Corp.	Overland Park, KS	●	●	●	●	●	●	●	●	nan	100	100	87.0
Squire Patton Boggs	Cleveland, OH	●	●	●	●	●	●	●	●	nan	100	100	nan
St. Jude Medical Inc.	St. Paul, MN	●	●	●	●	●	●	●	●	nan	100	85	457.0
Staples Inc.	Framingham, MA	●	●	●	●	●	●	●	●	nan	100	100	122.0
Starbucks Corp.	Seattle, WA	●	●	●	●	●	●	●	●	nan	100	90	208.0
Starcom MediaVest Group	Chicago, IL	●	●	●	●	●	●	●	●	nan	100	100	nan
Starwood Hotels & Resorts Worldwide	Stamford, CT	●	●	●	●	●	●	●	●	nan	100	100	400.0
State Street Corp.	Boston, MA	●	●	●	●	●	●	●	●	nan	100	90	268.0
Steelcase Inc.	Grand Rapids, MI	●	●	●	●	●	●	●	●	nan	100	90	758.0
Stoel Rives LLP	Portland, OR	●	●	●	●	●	●	●	●	nan	100	100	nan
Sun Life Financial Inc. (U.S.)	nan	Wellesley Hills, MA	●	●	●	●	●	●	●	●	nan	100	100.0	nan
SunTrust Banks Inc.	nan	Atlanta, GA	●	●	●	●	●	●	●	●	nan	100	100.0	239.0
Sutherland Asbill & Brennan LLP	nan	Atlanta, GA	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Symantec Corp.	nan	Mountain View, CA	●	●	●	●	●	●	●	●	nan	100	100.0	379.0
T. Rowe Price Associates Inc.	nan	Baltimore, MD	●	●	●	●	●	●	●	●	nan	100	100.0	709.0
Target Corp.	nan	Minneapolis, MN	●	●	●	●	●	●	●	●	nan	100	100.0	36.0
TD Bank, N.A.	nan	Wilmington , DE	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Teachers Insurance and Annuity Association - Colle	e Retirement Equities Fund	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	97.0
Tech Data Corp.	nan	Clearwater, FL	●	●	●	●	●	●	●	●	nan	100	100.0	119.0
Tesla Motors Inc.	nan	Palo Alto, CA	●	●	●	●	●	●	●	●	nan	100	nan	nan
The Cosmopolitan of Las Vegas	nan	Las Vegas, NV	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Thompson Coburn LLP	nan	Saint Louis, MO	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Thompson Hine LLP	nan	Cleveland, OH	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Thomson Reuters	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Time Warner Cable Inc.	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	134.0
Time Warner Inc.	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	105.0
TJX Companies Inc., The	nan	Framingham, MA	●	●	●	●	●	●	●	●	nan	100	95.0	115.0
T-Mobile USA Inc.	nan	Bellevue, WA	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Towers Watson & Co.	nan	Arlington, VA	●	●	●	●	●	●	●	●	nan	100	nan	649.0
Toyota Financial Services	nan	Torrance, CA	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Toyota Motor Sales USA Inc.	nan	Torrance, CA	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Troutman Sanders LLP	nan	Atlanta, GA	●	●	●	●	●	●	●	●	nan	100	100.0	nan
U.S. Bancorp	nan	Minneapolis, MN	●	●	●	●	●	●	●	●	nan	100	100.0	132.0
UBS AG	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Unilever	nan	Englewood Cliffs, NJ	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Union Bank	nan	San Francisco, CA	●	●	●	●	●	●	●	●	nan	100	100.0	nan
United Airlines	nan	Chicago, IL	●	●	●	●	●	●	●	●	nan	100	100.0	79.0
United Technologies Corp.	nan	Hartford, CT	●	●	●	●	●	●	●	●	nan	100	100.0	50.0
UnitedHealth Group Inc.	nan	Minnetonka, MN	●	●	●	●	●	●	●	●	nan	100	100.0	17.0
Viacom Inc.	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	198.0
Vinson & Elkins LLP	nan	Houston, TX	●	●	●	●	●	●	●	●	nan	100	90.0	nan
Virgin America	nan	Burlingame, CA	●	●	●	●	●	●	●	●	nan	100	90.0	nan
Visa	nan	San Francisco, CA	●	●	●	●	●	●	●	●	nan	100	90.0	260.0
Volkswagen Group of America Inc.	nan	Herndon, VA	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Voya Financial	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	nan
W.W. Grainger Inc.	nan	Lake Forest, IL	●	●	●	●	●	●	●	●	nan	100	30.0	295.0
Wachtell, Lipton, Rosen & Katz	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Walgreen Co.	nan	Deerfield, IL	●	●	●	●	●	●	●	●	nan	100	100.0	37.0
Walt Disney Co., The	nan	Burbank, CA	●	●	●	●	●	●	●	●	nan	100	100.0	66.0
Weil, Gotshal & Manges LLP	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	nan
WellPoint Inc.	nan	Indianapolis, IN	●	●	●	●	●	●	●	●	nan	100	90.0	47.0
Wells Fargo & Co.	nan	San Francisco, CA	●	●	●	●	●	●	●	●	nan	100	100.0	25.0
Whirlpool Corp.	nan	Benton Harbor, MI	●	●	●	●	●	●	●	●	nan	100	100.0	154.0
White & Case LLP	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Wilmer Cutler Pickering Hale & Dorr LLP	nan	Washington, DC	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Winston & Strawn LLP	nan	Chicago, IL	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Womble Carlyle Sandridge & Rice, LLP	nan	Winston-Salem, NC	●	●	●	●	●	●	●	●	nan	100	90.0	nan
Wyndham Worldwide Corp.	nan	Parsippany, NJ	●	●	●	●	●	●	●	●	nan	100	100.0	528.0
Wynn Resorts Ltd.	nan	Las Vegas, NV	●	●	●	●	●	●	●	●	nan	100	100.0	478.0
Xerox Corp.	nan	Norwalk, CT	●	●	●	●	●	●	●	●	nan	100	100.0	131.0
Yahoo! Inc.	nan	Sunnyvale, CA	●	●	●	●	●	●	●	●	nan	100	100.0	494.0
Yelp Inc.	nan	San Francisco, CA	●	●	●	●	●	●	●	●	nan	100	nan	nan
ZenithOptimedia	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	nan
3M Co.	nan	St. Paul, MN	●	●	●	●	●	●	●	●	nan	100	100.0	101.0
A.T. Kearney Inc.	nan	Chicago, IL	●	●	●	●	●	●	●	●	nan	100	100.0	nan
A|X Armani Exchange	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Abbott Laboratories	nan	Abbott Park, IL	●	●	●	w	nan	nan	●	●	nan	75	60.0	70.0
AbbVie Inc.	nan	North Chicago, IL	●	●	●	w	●	●	●	●	nan	95	nan	nan
Abercrombie & Fitch Co.	nan	New Albany, OH	●	●	●	●	●	●	●	●	nan	100	100.0	529.0
Accenture	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Acer Inc.	nan	Irvine, CA	●	nan	●	w	nan	nan	nan	nan	nan	35	35.0	nan
Actavis Inc.	nan	Parsippany, NJ	●	●	nan	nan	nan	nan	nan	nan	nan	30	nan	432.0
Adecco North America LLC	nan	Jacksonville, FL	●	●	●	●	nan	●	●	●	nan	90	90.0	nan
Adidas America	nan	Portland, OR	●	●	●	●	nan	nan	●	●	nan	80	15.0	nan
Adobe Systems Inc.	nan	San Jose, CA	●	●	●	●	●	●	●	●	nan	100	90.0	540.0
Advance Auto Parts (Advance Holding)	nan	Roanoke, VA	●	●	nan	nan	nan	nan	nan	nan	nan	30	30.0	409.0
Advanced Micro Devices Inc.	nan	Sunnyvale, CA	●	●	●	●	nan	nan	w	●	nan	75	65.0	464.0
AECOM Technology Corp.	nan	Los Angeles, CA	●	●	●	●	nan	●	●	●	nan	90	90.0	320.0
Aéropostale Inc.	nan	New York, NY	●	●	●	●	●	nan	w	●	nan	85	85.0	839.0
AES Corp., The	nan	Arlington, VA	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	15.0	153.0
Aetna Inc.	nan	Hartford, CT	●	●	●	●	●	●	●	●	nan	100	100.0	84.0
AFLAC Inc.	nan	Columbus, GA	●	●	●	w	nan	●	●	●	nan	85	75.0	118.0
Agco	nan	Duluth, GA	●	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	272.0
Agilent Technologies Inc.	nan	Santa Clara, CA	●	●	●	●	nan	●	●	●	nan	90	90.0	371.0
Ahold USA Inc.	nan	Quincy, MA	●	●	●	w	nan	nan	w	nan	nan	55	55.0	nan
AIG	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	38.0
Air Products & Chemicals Inc.	nan	Allentown, PA	●	●	●	w	●	●	●	●	nan	95	85.0	273.0
AK Steel Holding Corp.	nan	West Chester, OH	●	●	nan	nan	nan	nan	nan	nan	nan	30	30.0	430.0
Akerman LLP	nan	Miami, FL	●	●	●	●	●	●	●	●	nan	100	nan	nan
Akin, Gump, Strauss, Hauer & Feld LLP	nan	Washington, DC	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Alaska Air Group Inc.	nan	Seattle, WA	●	●	●	●	●	●	●	●	nan	100	90.0	515.0
Alcatel-Lucent	nan	Murray Hill, NJ	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Alcoa Inc.	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	128.0
Allegheny Energy Inc.	nan	Greensburg, PA	●	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	nan
Allegheny Technologies Inc.	nan	Pittsburgh, PA	●	●	nan	nan	nan	nan	nan	nan	nan	30	30.0	490.0
Allergan Inc.	nan	Irvine, CA	●	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	440.0
AllianceBernstein	nan	New York, NY	●	●	●	●	nan	nan	●	●	nan	80	nan	nan
Alliant Energy Corp.	nan	Madison, WI	●	●	●	w	nan	●	●	●	nan	85	85.0	655.0
Alliant Techsystems Inc.	nan	Arlington, VA	●	●	●	w	nan	nan	nan	nan	nan	50	50.0	519.0
Allianz Life Insurance Co. of North America	nan	Minneapolis, MN	●	●	●	●	nan	●	●	●	nan	90	60.0	nan
Allscripts-Misys Healthcare Solutions Inc.	nan	Chicago, IL	●	nan	nan	w	nan	nan	w	w	nan	30	30.0	nan
Allstate Corp., The	nan	Northbrook, IL	●	●	●	w	nan	●	●	●	nan	85	85.0	92.0
Ally Financial Inc.	nan	Detroit, MI	●	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	221.0
Alpha Natural Resources Inc.	nan	Bristol, VA	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0.0	365.0
Alston & Bird LLP	nan	Atlanta, GA	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Altria Group Inc.	nan	Richmond, VA	●	●	●	●	●	nan	●	●	nan	90	80.0	159.0
Amazon.com Inc.	nan	Seattle, WA	●	●	●	●	nan	●	●	●	nan	90	90.0	49.0
AMC Entertainment Inc.	Leawood , KS	●	●	●	●	●	●	●	●	nan	100	100.0	787.0
Ameren Corp.	St. Louis, MO	●	●	●	w	nan	●	●	●	nan	85	85.0	373.0
American Airlines	Fort Worth, TX	●	●	●	●	●	●	●	●	nan	100	100.0	121.0
American Eagle Outfitters Inc.	Pittsburgh, PA	●	●	●	●	●	●	●	●	nan	100	100.0	642.0
American Electric Power Co. Inc.	Columbus, OH	●	●	●	●	nan	nan	●	●	nan	80	80.0	185.0
American Express Co.	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	90.0
American Family Insurance Group	Madison, WI	●	●	●	w	●	nan	●	●	nan	85	55.0	393.0
American Financial Group	Cincinnati, OH	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0.0	485.0
Ameriprise Financial Inc.	Minneapolis, MN	●	●	●	●	●	●	●	●	nan	100	100.0	263.0
AmerisourceBergen Corp.	Chesterbrook, PA	●	nan	●	●	nan	nan	nan	nan	nan	40	55.0	32.0
Amgen Inc.	Thousand Oaks, CA	●	●	●	●	nan	nan	●	●	nan	80	60.0	162.0
Anadarko Petroleum	The Woodlands, TX	●	●	nan	nan	nan	nan	nan	nan	nan	30	15.0	207.0
Andersons Inc., The	Maumee, OH	●	●	nan	nan	nan	nan	nan	nan	nan	30	nan	472.0
Andrews Kurth LLP	Houston, TX	●	●	●	●	nan	●	●	●	nan	90	90.0	nan
Anheuser-Busch Companies Inc.	St. Louis, MO	●	●	●	●	●	●	●	●	nan	100	90.0	nan
Anixter International Inc.	Glenview, IL	●	●	nan	nan	nan	nan	nan	nan	nan	30	30.0	405.0
AOL	New York, NY	●	●	●	●	●	nan	●	●	nan	90	90.0	880.0
Aon Corp.	Chicago, IL	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Apache Corp.	Houston, TX	●	●	nan	nan	nan	nan	nan	nan	nan	30	30.0	167.0
Apple Inc.	Cupertino, CA	●	●	●	●	●	●	●	●	nan	100	100.0	6.0
Applied Materials Inc.	Santa Clara, CA	●	●	●	w	nan	●	●	w	nan	75	85.0	302.0
Aramark Corp.	Philadelphia, PA	●	●	●	●	●	●	●	●	nan	100	90.0	205.0
Archer Daniels Midland Co.	Decatur, IL	nan	nan	●	w	nan	nan	nan	nan	nan	20	35.0	27.0
Arent Fox LLP	Washington, DC	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Arnold & Porter LLP	Washington, DC	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Arrow Electronics	Englewood, CO	●	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	141.0
Ashland Inc.	Covington, KY	●	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	321.0
Assurant	New York, NY	●	●	●	●	nan	●	●	●	nan	90	85.0	309.0
Astellas Pharma US Inc.	Northbrook, IL	●	●	●	●	●	●	●	●	nan	100	55.0	nan
AstraZeneca PLC	Wilmington, DE	●	●	●	w	●	nan	●	●	nan	85	85.0	nan
AT&T Inc.	Dallas, TX	●	●	●	●	●	●	●	●	nan	100	100.0	11.0
Austin Radiological Assn.	Austin, TX	●	nan	●	w	nan	nan	w	nan	nan	40	40.0	nan
Autoliv Inc.	Auburn Hills, MI	●	●	nan	nan	nan	nan	nan	nan	nan	30	15.0	317.0
Automatic Data Processing Inc.	Roseland, NJ	●	●	●	●	●	●	●	●	nan	100	100.0	255.0
AutoNation Inc.	Fort Lauderdale, FL	●	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	177.0
Auto-Owners Insurance Group	Lansing, MI	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0.0	443.0
AutoZone Inc.	Memphis, TN	●	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	306.0
Avaya Inc.	Santa Clare , CA	●	●	●	●	●	nan	w	w	nan	75	80.0	477.0
Avery Dennison	Pasadena, CA	●	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	375.0
Avis Budget Group Inc.	Parsippany, NJ	●	●	●	w	nan	●	●	w	nan	75	75.0	350.0
Avnet Inc.	Phoenix, AZ	●	●	●	w	●	●	w	w	nan	80	70.0	117.0
Avon Products Inc.	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	252.0
AXA	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	nan
B J’s Wholesale Club	Westborough, MA	●	●	nan	w	nan	nan	nan	nan	nan	35	35.0	nan
BAE Systems Inc.	nan	Arlington, VA	●	●	●	●	●	nan	●	●	nan	90	85.0	nan
Bain & Co. Inc./ Bridgespan Group	nan	Boston, MA	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Baker & Hostetler LLP	nan	Cleveland, OH	●	●	●	●	nan	●	●	●	nan	90	90.0	nan
Baker & McKenzie LLP	nan	Chicago, IL	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Baker Botts LLP	nan	Houston, TX	●	●	●	●	nan	●	●	●	nan	90	90.0	nan
Baker Hughes Inc.	nan	Houston, TX	●	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	135.0
Baker, Donelson, Bearman, Caldwell & Berkowitz	PC	Memphis, TN	●	●	●	w	nan	●	●	●	nan	85	85.0	nan
Baldor Electric Co.	nan	Fort Smith, AR	●	nan	nan	w	nan	nan	nan	w	nan	25	25.0	nan
Ball Corp.	nan	Broomfield, CO	●	●	●	w	nan	●	●	●	nan	85	85.0	301.0
Ballard Spahr LLP	nan	Philadelphia, PA	●	●	●	●	nan	●	●	●	nan	90	90.0	nan
Bank of America Corp.	nan	Charlotte, NC	●	●	●	●	●	●	●	●	nan	100	100.0	21.0
Bank of New York Mellon Corp., The	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	180.0
Barclays	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Barilla America Inc.	nan	Bannockburn, IL	●	●	●	●	●	●	●	●	nan	100	nan	nan
Barnes & Noble Inc.	nan	New York, NY	●	●	●	●	●	●	●	●	nan	100	100.0	360.0
BASF Corp.	nan	Florham Park, NJ	●	●	●	●	●	●	●	●	nan	100	100.0	nan
Bausch & Lomb Inc.	nan	Rochester, NY	●	●	●	w	nan	●	●	w	nan	75	75.0	nan
Baxter International Inc.	nan	Deerfield, IL	●	●	●	●	nan	●	●	●	nan	90	90.0	193.0
Bayer Corp.	nan	Pittsburgh, PA	●	●	●	●	nan	nan	●	●	nan	80	80.0	nan
BB&T Corp.	nan	Winston-Salem, NC	●	●	●	w	nan	●	w	●	nan	80	80.0	251.0
Becton, Dickinson and Co.	nan	Franklin Lakes, NJ	●	●	nan	nan	nan	nan	nan	nan	nan	30	30.0	332.0
Bed Bath & Beyond Inc.	nan	Union, NJ	●	●	nan	nan	nan	nan	nan	nan	nan	30	30.0	285.0
Bemis Co. Inc.	nan	Neenah, WI	●	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	479.0
Berkshire Hathaway Inc.	nan	Omaha, NE	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0.0	5.0
Best Buy Co. Inc.	nan	Richfield, MN	●	●	●	●	●	●	●	●	nan	100	100.0	61.0
