Chubb Corp.	nan	Warren, NJ	●	●	●	●	●	●	●	●	●	100.0	100.0	208.0
nan	nan	1a	1b	1c	2a	2b	2c	3a	3b	4	nan	nan	nan
CIGNA Corp.	Bloomfield, CT	●	●	●	●	●	●	●	●	●	100.0	100.0	97.0
Cisco Systems Inc.	San Jose, CA	●	●	●	●	●	●	●	●	●	100.0	100.0	55.0
CIT Group Inc.	New York, NY	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	654.0
Citigroup Inc.	New York, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	26.0
Cleary Gottlieb Steen & Hamilton LLP	New York, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Cleveland-Cliffs Inc.	Cleveland, OH	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	30.0	445.0
Clifford Chance US LLP	New York, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Clorox Co., The	Oakland, CA	●	●	●	●	●	●	●	●	●	100.0	100.0	451.0
CME Group Inc.	Chicago, IL	●	●	nan	●	●	nan	nan	●	w	70.0	nan	738.0
CMS Energy Services	Jackson, MI	w	nan	●	nan	nan	nan	●	w	w	35.0	35.0	394.0
CNA Insurance	Chicago, IL	●	●	●	●	●	●	●	●	●	100.0	85.0	nan
Coach Inc.	New York, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	489.0
Coca-Cola Co., The	Atlanta, GA	●	●	●	●	●	●	●	●	●	100.0	100.0	58.0
Cognizant Technology Solutions Corp.	Teaneck, NJ	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	15.0	308.0
Colgate-Palmolive Co.	New York, NY	●	●	●	●	●	●	●	●	w	95.0	90.0	167.0
Columbia Pipeline Group	Houston, TX	●	●	●	●	●	nan	nan	●	w	70.0	nan	nan
Comcast NBCUniversal	Philadelphia, PA	●	●	●	●	●	●	●	●	●	100.0	100.0	44.0
Comerica Inc.	Dallas, TX	●	●	●	●	●	●	●	●	●	100.0	100.0	810.0
Commercial Metals	Irving, TX	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	30.0	370.0
Community Health Systems Inc.	Franklin, TN	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	30.0	192.0
Compass Bancshares Inc. (BBVA Compass)	Birmingham, AL	●	●	●	●	●	nan	●	●	●	90.0	65.0	nan
Compass Group USA Inc.	Charlotte, NC	w	nan	nan	●	●	nan	nan	●	w	50.0	65.0	nan
Computer Sciences Corp. (CSC)	Falls Church, VA	●	●	●	●	w	nan	●	●	w	80.0	85.0	185.0
ConAgra Foods Inc.	Omaha, NE	●	●	●	●	●	●	●	●	●	100.0	100.0	184.0
ConocoPhillips	Houston, TX	●	●	●	●	●	nan	nan	●	●	80.0	75.0	47.0
Consol Energy Inc.	Canonsburg, PA	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	434.0
Consolidated Edison Co.	New York, NY	●	●	nan	●	●	●	●	●	w	90.0	100.0	225.0
Constellation Brands Inc.	Victor, NY	nan	nan	nan	●	●	nan	nan	●	w	40.0	50.0	770.0
Constellation Energy Group Inc.	Baltimore, MD	●	●	●	●	●	nan	●	●	w	80.0	90.0	nan
Convergys Corp.	Cincinnati, OH	●	●	●	●	●	●	●	●	●	100.0	55.0	958.0
Con-way Inc.	Ann Arbor, MI	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	30.0	464.0
Cooley LLP	Palo Alto, CA	●	●	●	●	●	●	●	●	●	100.0	90.0	nan
Cooper Tire & Rubber Co.	Findlay, OH	nan	w	nan	nan	w	nan	nan	w	nan	20.0	25.0	669.0
Corbis Corp.	Seattle, WA	w	w	nan	●	w	nan	nan	nan	nan	35.0	50.0	nan
CoreLogic	Santa Ana, CA	w	w	●	●	●	nan	●	●	w	70.0	90.0	nan
Core-Mark Holding Company Inc.	South San Francisco, CA	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	346.0
Corning Inc.	Corning, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	343.0
Costco Wholesale Corp.	Issaquah, WA	●	●	nan	●	●	nan	●	●	w	80.0	90.0	19.0
Covington & Burling LLP	Washington, DC	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Cox Enterprises Inc.	Atlanta, GA	●	●	●	●	●	nan	●	●	●	90.0	90.0	nan
Cracker Barrel Old Country Store Inc.	Lebanon, TN	●	nan	nan	●	●	nan	nan	●	w	55.0	45.0	797.0
Crate and Barrel / CB2	Northbrook, IL	●	●	●	●	●	nan	●	●	●	90.0	90.0	nan
Cravath, Swaine & Moore LLP	New York, NY	●	●	●	●	●	nan	●	●	w	85.0	90.0	nan
Credit Suisse USA Inc.	New York, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Crowell & Moring LLP	nan	Washington, DC	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Crown Holdings	nan	Philadelphia, PA	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	313.0
CSAA Insurance Group	nan	Walnut Creek, CA	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
CST Brands	nan	San Antonio, TX	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	nan	266.0
CSX Corp.	nan	Jacksonville, FL	●	●	●	●	●	nan	nan	●	w	75.0	70.0	231.0
Cummins Inc.	nan	Columbus, IN	●	●	●	●	●	●	●	●	●	100.0	100.0	168.0
CUNA Mutual Insurance Group	nan	Madison, WI	●	●	●	●	●	nan	●	●	●	90.0	50.0	675.0
CVS Health Corp.	nan	Woonsocket, RI	●	●	●	●	●	●	●	●	●	100.0	100.0	12.0
Dana Holding Corp.	nan	Maumee, OH	nan	nan	●	●	w	nan	nan	w	w	30.0	30.0	385.0
Danaher Corp.	nan	Washington, DC	●	●	●	●	●	●	●	●	●	100.0	100.0	149.0
Darden Restaurants Inc.	nan	Orlando, FL	●	●	●	●	●	●	●	●	●	100.0	100.0	319.0
Davis Polk & Wardwell LLP	nan	New York, NY	●	●	●	●	●	●	●	●	w	95.0	90.0	nan
Davis Wright Tremaine LLP	nan	Seattle, WA	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
DaVita Inc.	nan	Denver, CO	●	nan	●	●	●	nan	nan	nan	w	45.0	15.0	230.0
Day Pitney LLP	nan	Hartford, CT	●	●	●	●	●	nan	●	●	●	90.0	90.0	nan
Dean Foods Co.	nan	Dallas, TX	w	w	nan	●	w	nan	nan	w	nan	40.0	40.0	285.0
Debevoise & Plimpton LLP	nan	New York, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Dechert LLP	nan	Philadelphia, PA	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Deere & Co.	nan	Moline, IL	●	●	●	●	●	nan	nan	●	w	75.0	65.0	80.0
Delhaize America Inc.	nan	Salisbury, NC	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Dell Inc.	nan	Round Rock, TX	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Deloitte LLP	nan	New York, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Delta Air Lines Inc.	nan	Atlanta, GA	●	●	●	●	●	nan	●	●	●	90.0	90.0	81.0
Denny’s Corp.	nan	Spartanburg, SC	●	●	●	●	●	nan	nan	w	●	75.0	15.0	nan
Dentons US LLP	nan	New York, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Depository Trust & Clearing Corp., The	nan	New York, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Deutsche Bank	nan	New York, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Devon Energy Corp.	nan	Oklahoma City, OK	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	30.0	270.0
Diageo North America	nan	Norwalk, CT	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Dick’s Sporting Goods Inc.	nan	Coraopolis, PA	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	30.0	421.0
Dickstein Shapiro LLP	nan	Washington, DC	●	●	nan	●	w	●	●	●	w	85.0	95.0	nan
DigitasLBi	nan	Boston, MA	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Dillard’s Inc.	nan	Little Rock, AR	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	30.0	386.0
DIRECTV	nan	El Segundo, CA	●	●	●	●	●	●	●	●	●	100.0	100.0	98.0
Discover Financial Services	nan	Riverwoods, IL	●	●	●	●	●	●	●	●	●	100.0	100.0	296.0
Discovery Communications Inc.	nan	Silver Spring, MD	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	nan	460.0
DISH Network Corp.	nan	Englewood, CO	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	204.0
DLA Piper	nan	Baltimore, MD	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Dole Food Co. Inc.	nan	Westlake Village, CA	nan	nan	nan	●	nan	nan	nan	nan	nan	10.0	30.0	nan
Dollar General Corp.	nan	Goodlettsville, TN	●	●	●	●	●	nan	●	●	w	85.0	70.0	164.0
Dollar Thrifty Automotive Group Inc.	nan	Tulsa, OK	w	w	●	●	w	nan	●	w	w	60.0	70.0	nan
Dollar Tree Stores Inc.	nan	Chesapeake, VA	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	30.0	342.0
Dominion Resources Inc.	nan	Richmond, VA	w	w	●	●	w	nan	●	●	w	70.0	85.0	212.0
Domino’s Pizza Inc.	nan	Ann Arbor, MI	●	●	●	●	●	nan	nan	●	w	75.0	35.0	nan
nan	nan	1a	1b	1c	2a	2b	2c	3a	3b	4	nan	nan	nan
Domtar Corp.	Fort Mill, SC	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	469.0
Dorsey & Whitney LLP	Minneapolis, MN	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Dover Corp.	Downers Grove, IL	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	301.0
Dow Chemical Co., The	Midland, MI	●	●	●	●	●	●	●	●	●	100.0	100.0	48.0
DR Horton Inc.	Fort Worth, TX	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	0.0	418.0
Dr Pepper Snapple Group Inc.	Plano, TX	●	●	nan	●	●	nan	nan	nan	w	60.0	70.0	430.0
Drinker Biddle & Reath LLP	Milwaukee, WI	●	●	nan	●	●	nan	●	●	w	80.0	90.0	nan
Dropbox Inc.	San Francisco, CA	●	●	●	●	●	●	●	●	●	100.0	nan	nan
DSW	Columbus, OH	●	●	●	●	●	nan	●	●	w	80.0	nan	872.0
DTE Energy Co.	Detroit, MI	●	●	●	●	●	nan	nan	●	w	75.0	35.0	290.0
Duane Morris LLP	Philadelphia, PA	●	●	●	●	●	nan	●	●	w	85.0	90.0	nan
Duke Energy Corp.	Charlotte, NC	●	●	●	●	●	nan	●	●	●	90.0	90.0	123.0
Dun & Bradstreet Corp., The	Short Hills, NJ	w	nan	nan	●	nan	nan	nan	nan	nan	20.0	30.0	nan
Dykema Gossett PLLC	Detroit, MI	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
E&J Gallo Winery	Modesto, CA	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
E*TRADE Financial Corp.	New York, NY	●	●	●	●	●	nan	nan	w	w	65.0	55.0	980.0
E. I. du Pont de Nemours and Co. (DuPont)	Wilmington, DE	●	●	●	●	●	●	●	●	●	100.0	100.0	86.0
EarthLink Inc.	Atlanta, GA	w	w	nan	●	w	nan	nan	w	nan	40.0	55.0	nan
Eastern Bank Corp.	Boston, MA	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Eastman Chemical Co.	Kingsport, TN	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	15.0	297.0
Eastman Kodak Co.	Rochester, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	704.0
Eaton Corp.	Cleveland, OH	●	●	●	●	●	●	●	●	●	100.0	15.0	nan
eBay Inc.	San Jose, CA	●	●	●	●	●	●	●	●	●	100.0	100.0	180.0
Ecolab Inc.	St. Paul, MN	●	●	●	●	●	●	●	●	●	100.0	100.0	213.0
Edison International	Rosemead, CA	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	30.0	222.0
Electronic Arts Inc.	Redwood City, CA	●	●	●	●	●	●	●	●	●	100.0	100.0	620.0
Eli Lilly & Co.	Indianapolis, IN	●	●	●	●	●	●	●	●	●	100.0	100.0	129.0
EMC Corp.	Hopkinton, MA	●	●	●	●	●	●	●	●	●	100.0	100.0	128.0
EMCOR Group Inc.	Norwalk, CT	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	407.0
Emerson Electric Co.	St. Louis, MO	●	●	●	●	●	nan	●	w	w	80.0	80.0	121.0
Emmis Communications Corporation	Indianapolis, IN	w	nan	nan	●	●	nan	●	●	w	60.0	75.0	nan
Energy Future Holdings Corp.	Dallas, TX	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	15.0	438.0
Energy Transfer Partners LP	Dallas, TX	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	0.0	54.0
Entergy Corp.	New Orleans, LA	●	●	●	●	●	nan	●	●	w	85.0	90.0	242.0
Enterprise Holdings Inc.	St. Louis, MO	●	●	●	●	●	nan	nan	●	w	75.0	65.0	nan
Enterprise Products Partners LP	Houston, TX	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	56.0
EOG Resources	Houston, TX	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	203.0
Epstein Becker & Green PC	New York, NY	●	●	●	●	●	nan	●	●	●	90.0	90.0	nan
Erie Insurance Group	Erie, PA	●	●	●	●	●	●	●	●	●	100.0	95.0	416.0
Ernst & Young LLP	New York, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Essendant Inc.	Deerfield, IL	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	488.0
Estée Lauder Companies Inc., The	New York, NY	●	●	●	●	●	●	●	●	●	100.0	95.0	279.0
Esurance Inc.	San Francisco, CA	●	●	●	●	●	nan	●	●	●	90.0	90.0	nan
Eventbrite Inc.	San Francisco, CA	●	●	●	●	●	●	nan	●	w	85.0	nan	nan
Excellus Health Plan Inc.	nan	Rochester, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Exelis	nan	McLean, VA	●	●	●	●	w	nan	●	●	w	80.0	85.0	510.0
Exelon Corp.	nan	Chicago, IL	●	●	●	●	●	●	●	●	●	100.0	100.0	119.0
Expedia Inc.	nan	Bellevue, WA	●	●	nan	●	●	●	●	●	w	90.0	90.0	515.0
Expeditors International of Washington Inc.	nan	Seattle, WA	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	15.0	425.0
Express Scripts Inc.	nan	St. Louis, MO	●	●	●	●	●	●	nan	●	●	90.0	70.0	20.0
Exxon Mobil Corp.	nan	Irving, TX	w	w	nan	●	nan	nan	nan	●	nan	40.0	-25.0	2.0
Facebook Inc.	nan	Menlo Park, CA	●	●	●	●	●	●	●	●	●	100.0	100.0	341.0
FactSet Research Systems Inc.	nan	Norwalk, CT	●	●	●	●	●	●	●	●	●	100.0	80.0	nan
Faegre Baker Daniels	nan	Chicago, IL	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Family Dollar Stores	nan	Matthews, NC	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	30.0	271.0
FCA US LLC	nan	Auburn Hills, MI	●	●	●	●	●	●	●	●	w	95.0	100.0	nan
Federal Home Loan Mortgage Corp. (Freddie Mac)	nan	McLean, VA	●	●	●	●	●	●	●	●	●	100.0	100.0	32.0
Federal National Mortgage Association (Fannie Ma	)	Washington, DC	●	●	●	●	●	●	●	●	●	100.0	100.0	13.0
Federal Reserve Bank of Atlanta	nan	Atlanta, GA	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Federal Reserve Bank of Boston	nan	Boston, MA	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Federal Reserve Bank of Chicago	nan	Chicago, IL	●	●	●	●	●	●	nan	●	●	90.0	nan	nan
Federal Reserve Bank of Cleveland	nan	Cleveland, OH	●	●	●	●	●	●	●	●	●	100.0	90.0	nan
Federal Reserve Bank of New York	nan	New York, NY	●	●	●	●	●	●	nan	●	●	90.0	nan	nan
Federal Reserve Bank of Richmond	nan	Richmond, VA	●	●	nan	●	●	●	●	●	w	90.0	100.0	nan
FedEx Corp.	nan	Memphis, TN	●	●	●	●	●	nan	●	●	w	85.0	85.0	64.0
Fenwick & West LLP	nan	Mountain View, CA	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Fidelity National Financial Corp.	nan	Jacksonville, FL	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	30.0	316.0
Fidelity National Information Services Inc.	nan	Jacksonville, FL	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	426.0
Fifth & Pacific Companies Inc.	nan	New York, NY	●	●	●	●	w	nan	●	●	w	75.0	85.0	nan
Fifth Third Bancorp	nan	Cincinnati, OH	●	●	●	●	●	●	●	●	●	100.0	90.0	361.0
Financial Industry Regulatory Authority Inc.	nan	Washington, DC	●	●	●	●	●	nan	●	●	w	85.0	90.0	nan
Finnegan, Henderson, Farabow, Garrett & Dunner L	P	Washington, DC	●	●	●	●	●	●	●	●	w	95.0	100.0	nan
First American Financial Corp.	nan	Santa Ana, CA	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	499.0
First Data Corp.	nan	Atlanta, GA	●	●	●	●	●	●	●	●	●	100.0	100.0	261.0
First Horizon National Corp.	nan	Memphis, TN	●	●	●	●	●	nan	●	●	w	85.0	75.0	nan
FirstEnergy Corp.	nan	Akron, OH	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	0.0	195.0
Fish & Richardson PC	nan	Boston, MA	●	●	nan	●	●	●	●	●	w	90.0	100.0	nan
Fleishman-Hillard Inc.	nan	St. Louis, MO	●	●	nan	●	●	nan	●	●	w	75.0	80.0	nan
Fluor Corp.	nan	Irving, TX	●	●	●	●	●	nan	●	●	w	85.0	75.0	109.0
FMC Technologies Inc.	nan	Houston, TX	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	368.0
Foley & Lardner LLP	nan	Milwaukee, WI	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Foley Hoag LLP	nan	Boston, MA	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Foot Locker Inc.	nan	New York, NY	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	400.0
Ford Motor Co.	nan	Dearborn, MI	●	●	●	●	●	●	●	●	●	100.0	100.0	8.0
Fossil Inc.	nan	Richardson, TX	●	●	●	●	●	nan	nan	nan	w	60.0	50.0	691.0
Franklin Resources Inc.	nan	San Mateo, CA	●	●	●	●	●	●	nan	●	●	90.0	65.0	337.0
Freeport-McMoRan Copper & Gold Inc.	nan	Phoenix, AZ	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	142.0
Freescale Semiconductor Inc.	nan	Austin, TX	●	●	●	●	●	nan	nan	●	w	75.0	80.0	nan
nan	nan	1a	1b	1c	2a	2b	2c	3a	3b	4	nan	nan	nan
Fried, Frank, Harris, Shriver & Jacobson LLP	New York, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Frost Brown Todd LLC	Cincinnati, OH	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Galloway, Johnson, Tompkins, Burr & Smith PLC	New Orleans, LA	●	●	●	●	●	nan	●	●	●	90.0	90.0	nan
GameStop Corp.	Grapevine, TX	●	●	●	●	●	●	●	●	●	100.0	100.0	305.0
Gap Inc.	San Francisco, CA	●	●	●	●	●	●	●	●	●	100.0	100.0	178.0
Gastronomy Inc.	Salt Lake City, UT	w	w	●	●	w	nan	nan	w	w	50.0	70.0	nan
Genentech Inc.	South San Francisco, CA	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
General Cable Corp.	Highland Heights, KY	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	405.0
General Dynamics Corp.	Falls Church, VA	●	●	●	●	w	nan	●	●	●	85.0	85.0	99.0
General Electric Co.	Fairfield, CT	●	●	●	●	●	●	●	●	●	100.0	100.0	9.0
General Mills Inc.	Minneapolis, MN	●	●	●	●	●	●	●	●	●	100.0	100.0	159.0
General Motors Co.	Detroit, MI	●	●	●	●	●	●	●	●	●	100.0	100.0	7.0
Genuine Parts Co.	Atlanta, GA	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	15.0	205.0
Genworth Financial Inc.	Richmond, VA	●	●	●	●	●	●	●	●	●	100.0	90.0	291.0
Giant Eagle Inc.	Pittsburgh, PA	●	●	●	●	●	nan	●	●	w	85.0	75.0	nan
Gibson, Dunn & Crutcher LLP	Los Angeles, CA	●	●	●	●	●	●	●	●	w	95.0	100.0	nan
Gilead Sciences Inc.	Foster City, CA	●	●	●	●	●	nan	nan	●	●	80.0	0.0	250.0
GlaxoSmithKline LLC	Research Triangle Park, NC	●	●	●	●	●	●	●	●	w	95.0	100.0	nan
Global Partners	Waltham, MA	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	0.0	146.0
Goldman Sachs Group Inc., The	New York, NY	●	●	●	●	●	●	●	●	●	100.0	100.0	74.0
Goodwin Procter LLP	Boston, MA	●	●	●	●	●	●	●	●	●	100.0	100.0	nan
Goodyear Tire & Rubber Co.	Akron, OH	w	nan	nan	nan	nan	nan	nan	nan	nan	10.0	15.0	147.0
Google Inc.	Mountain View, CA	●	●	●	●	●	●	●	●	●	100.0	100.0	46.0
Gordon & Rees LLP	San Francisco, CA	●	●	●	●	●	●	●	●	●	100.0	90.0	nan
Goulston & Storrs	Boston, MA	●	●	●	●	●	●	●	●	●	100.0	80.0	nan
Grant Thornton LLP	Chicago, IL	●	●	●	●	●	nan	●	●	w	85.0	90.0	nan
Graybar Electric Company Inc.	St. Louis, MO	w	w	nan	nan	nan	nan	nan	nan	nan	20.0	15.0	449.0
Greenberg Traurig LLP	New York, NY	●	●	●	●	●	●	●	●	●	100.0	90.0	nan
Group 1 Automotive	Houston, TX	●	nan	nan	●	●	nan	nan	nan	nan	35.0	40.0	307.0
Group Health Cooperative	Seattle, WA	●	●	nan	●	●	●	●	●	●	95.0	100.0	nan
Group Health Permanente	Seattle, WA	nan	●	nan	●	●	●	●	●	w	75.0	85.0	nan
Groupon Inc.	Chicago, IL	●	●	●	●	●	●	●	●	●	100.0	100.0	816.0
Guardian Life Insurance Co. of America, The	New York, NY	●	●	●	●	●	nan	nan	●	w	75.0	35.0	245.0
H&M Hennes & Mauritz AB	North Arlington, NJ	●	●	●	●	●	●	nan	nan	w	70.0	70.0	nan
H&R Block Inc.	Kansas City, MO	●	●	●	●	●	nan	nan	w	w	70.0	35.0	743.0
H.E. Butt Grocery Co.	San Antonio, TX	w	nan	nan	●	nan	nan	nan	●	nan	30.0	40.0	nan
H.J. Heinz Co.	Pittsburgh, PA	w	w	●	●	●	●	●	w	w	80.0	95.0	239.0
Hachette Book Group	New York, NY	●	●	●	●	●	nan	nan	w	w	70.0	75.0	nan
