ArvinMeritor Inc.	nan	Troy, MI	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	463.0	nan
Ashland Inc.	nan	Covington, KY	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	272.0	nan
Assurant	nan	New York, NY	l	l	l	l	nan	l	w	l	nan	85	80.0	285.0	nan
Astellas Pharma uS, Inc.	nan	Deerfield, IL	l	nan	l	w	nan	l	w	w	nan	55	55.0	nan	nan
AstraZeneca PLC	nan	Wilmington, DE	l	nan	l	w	nan	nan	l	w	nan	50	60.0	nan	nan
AT&T Inc.	nan	Dallas, TX	l	l	l	l	l	l	l	l	nan	100	100.0	12.0	nan
Atmos Energy Corp.	nan	Dallas, TX	l	l	nan	nan	nan	nan	nan	nan	nan	30	30.0	473.0	nan
Austin Radiological Assn.	nan	Austin, TX	l	nan	l	w	nan	nan	w	nan	nan	40	40.0	nan	nan
Autoliv Inc.	nan	Auburn Hills, MI	l	nan	nan	nan	nan	nan	nan	nan	nan	15	30.0	329.0	nan
Automatic Data Processing Inc.	nan	Roseland, NJ	l	l	l	l	l	l	l	l	nan	100	100.0	275.0	nan
AutoNation Inc.	nan	Fort Lauderdale, FL	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	197.0	nan
Auto-Owners Insurance Group	nan	Lansing, MI	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0.0	425.0	nan
AutoZone Inc.	nan	Memphis, TN	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	322.0	nan
Avaya Inc.	nan	Basking Ridge, NJ	l	l	l	l	l	nan	l	w	nan	80	80.0	445.0	nan
Avery Dennison	nan	Pasadena, CA	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	356.0	nan
Avis Budget Group Inc.	nan	Parsippany, NJ	l	l	nan	w	nan	nan	l	w	nan	50	60.0	432.0	nan
Avnet Inc.	nan	Phoenix, AZ	l	nan	l	w	nan	nan	l	w	nan	50	50.0	132.0	nan
Avon Products Inc.	nan	New York, NY	l	l	l	l	l	l	l	l	nan	100	100.0	226.0	nan
AXA Equitable Life Insurance Co	pany	New York, NY	l	l	l	w	l	l	l	l	nan	95	nan	nan	nan
B J's Wholesale Club	nan	Westborough, MA	l	l	nan	w	nan	nan	nan	nan	nan	35	15.0	221.0	nan
Bain & Co. Inc./ Bridgespan Grou	nan	Boston, MA	l	l	l	l	l	l	l	l	nan	100	100.0	nan	nan
Baker & Daniels LLP	nan	Indianapolis, IN	l	l	l	l	nan	l	l	l	nan	90	90.0	nan	160.0
Baker & McKenzie LLP	nan	Chicago, IL	l	l	l	l	l	l	l	l	nan	100	100.0	nan	1.0
Baker Botts LLP	nan	Houston, TX	l	l	l	l	nan	l	l	l	nan	90	90.0	nan	48.0
Baker Hughes Inc.	nan	Houston, TX	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	170.0	nan
Baker, Donelson, Bearman, Caldw	ll & Berkowitz PC	Memphis, TN	l	l	l	w	nan	l	l	l	nan	85	85.0	nan	116.0
Baldor Electric Co.	nan	Fort Smith, AR	l	nan	nan	w	nan	nan	nan	w	nan	25	25.0	nan	nan
Ball Corp.	Broomfield, CO	l	nan	l	w	nan	l	w	w	nan	55	40.0	300.0	nan
Ballard Spahr LLP	Philadelphia, PA	l	l	l	l	nan	l	l	l	nan	90	90.0	nan	102.0
Bank of America Corp.	Charlotte, NC	l	l	l	l	l	l	l	l	nan	100	100.0	9.0	nan
Bank of New York Mellon Corp., The	New York, NY	l	l	l	l	l	l	l	l	nan	100	100.0	165.0	nan
Barclays	New York, NY	l	l	l	l	l	l	l	l	nan	100	100.0	nan	nan
Barnes & Noble Inc.	New York, NY	l	l	l	l	l	l	l	l	nan	100	100.0	395.0	nan
BASF Corp.	Florham Park, NJ	l	l	l	l	nan	l	l	l	nan	90	90.0	nan	nan
Bausch & Lomb Inc.	Rochester, NY	l	l	l	w	nan	l	l	w	nan	75	85.0	nan	nan
Baxter International Inc.	Deerfield, IL	l	l	l	w	nan	nan	l	l	nan	75	60.0	192.0	nan
Bayer Corp.	Pittsburgh, PA	l	l	l	l	nan	nan	l	l	nan	80	90.0	nan	nan
BB&T Corp.	Winston-Salem, NC	l	l	l	w	nan	l	w	l	nan	80	70.0	220.0	nan
Becton, Dickinson and Co.	Franklin Lakes, NJ	l	l	nan	nan	nan	nan	nan	nan	nan	30	30.0	316.0	nan
Bed Bath & Beyond Inc.	Union, NJ	l	l	nan	nan	nan	nan	nan	nan	nan	30	30.0	304.0	nan
Bemis Co. Inc.	Neenah, WI	l	nan	nan	nan	nan	nan	nan	nan	nan	15	nan	462.0	nan
Berkshire Hathaway Inc.	Omaha, NE	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	15.0	7.0	nan
Best Buy Co. Inc.	Richfield, MN	l	l	l	l	l	l	l	l	nan	100	100.0	47.0	nan
Big Lots	Columbus, OH	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	453.0	nan
Bingham McCutchen LLP	Boston, MA	l	l	l	l	l	l	l	l	nan	100	100.0	nan	24.0
Biogen Idec Inc	Weston, MA	l	l	l	w	nan	l	l	l	nan	85	15.0	476.0	nan
BlackRock	New York, NY	l	l	l	l	l	l	l	l	nan	100	75.0	282.0	nan
Blue Cross Blue Shield of Florida Inc.	Jacksonville, FL	l	l	l	l	l	l	l	l	nan	100	100.0	nan	nan
Blue Cross Blue Shield of Michigan	Detroit, MI	l	l	nan	w	l	l	l	l	nan	80	nan	nan	nan
Blue Cross Blue Shield of Minnesota	Eagan, MN	l	l	l	l	l	l	l	l	nan	100	100.0	nan	nan
Blue Cross Blue Shield of North Carolina	Durham, NC	l	l	nan	l	l	nan	l	l	nan	75	60.0	nan	nan
BMC Software Inc.	Houston, TX	l	l	l	l	nan	nan	l	l	nan	80	80.0	899.0	nan
BMO Bankcorp Inc.	Chicago, IL	l	l	l	l	l	l	l	l	nan	100	100.0	nan	nan
BNP Paribas	New York, NY	l	l	l	l	l	l	l	l	nan	100	85.0	nan	nan
Bob Evans Farms Inc.	Columbus, OH	l	l	l	w	nan	l	l	w	nan	75	15.0	962.0	nan
Boehringer Ingelheim USA Corp.	Ridgefield, CT	l	l	l	l	l	l	l	l	nan	100	90.0	nan	nan
Boeing Co.	Chicago, IL	l	l	l	w	nan	l	l	l	nan	85	85.0	36.0	nan
Bon-Ton Stores, Inc.	York, PA	l	l	l	l	nan	l	l	l	nan	90	90.0	660.0	nan
Booz Allen Hamilton Inc.	McLean, VA	l	l	l	l	l	l	l	l	nan	100	100.0	438.0	nan
BorgWarner Inc.	Auburn Hills, MI	l	l	nan	nan	nan	nan	nan	nan	nan	30	30.0	403.0	nan
Boston Consulting Group	Boston, MA	l	l	l	l	l	l	l	l	nan	100	100.0	nan	nan
Boston Scientific Corp.	Natick, MA	l	nan	l	l	nan	nan	l	l	nan	65	65.0	305.0	nan
BP America Inc.	Houston, TX	l	l	l	l	nan	l	l	l	nan	90	85.0	nan	nan
Bracewell & Giuliani	Houston, TX	l	nan	nan	l	nan	l	l	l	nan	60	60.0	nan	97.0
Bridgestone Americas Holding Inc.	Nashville, TN	l	l	nan	w	nan	l	l	l	nan	70	70.0	nan	nan
Bright Horizons Family Solutions Inc.	Watertown, MA	l	l	l	l	nan	l	l	l	nan	90	90.0	nan	nan
Brightpoint, Inc	Indianapolis, IN	l	nan	nan	w	nan	nan	w	w	nan	30	15.0	582.0	nan
Brinker International Inc.	Dallas, TX	l	l	l	w	nan	nan	l	nan	nan	60	60.0	631.0	nan
Bristol-Myers Squibb Co.	New York, NY	l	l	l	l	l	l	l	l	nan	100	100.0	131.0	nan
Broadcom Corp.	Irvine, CA	l	nan	nan	w	nan	nan	nan	nan	nan	20	15.0	343.0	nan
Broadridge Financial Solutions Inc.	Lake Success, NY	l	l	l	l	l	l	l	l	nan	100	90.0	802.0	nan
Brown Rudnick LLP	Boston, MA	l	l	l	l	l	l	l	l	nan	100	100.0	nan	151.0
Brown Shoe Company, Inc.	St. Louis, MO	l	nan	nan	w	nan	nan	l	w	nan	35	45.0	747.0	nan
Brown-Forman Corp.	Louisville, KY	l	l	l	l	l	l	l	l	nan	100	100.0	754.0	nan
Bryan Cave LLP	nan	Saint Louis, MO	l	l	l	l	l	l	l	l	nan	100	100	nan	52.0
Burger King Corp.	nan	Miami, FL	l	nan	l	w	nan	nan	w	l	nan	55	55	748.0	nan
Burlington Coat Factory Warehou	e Corp.	Burlington, NJ	l	l	l	l	nan	nan	w	nan	nan	60	15	568.0	nan
Burlington Northern Santa Fe Cor	.	Fort Worth, TX	l	nan	nan	nan	nan	nan	nan	w	nan	20	20	nan	nan
C&S Wholesale Grocers Inc.	nan	Keene, NH	l	nan	l	nan	nan	nan	nan	nan	nan	30	30	nan	nan
C. H. Robinson Worldwide	nan	Eden Prairie, MN	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15	265.0	nan
CA Inc.	nan	Islandia, NY	l	l	l	l	l	l	l	l	nan	100	80	504.0	nan
Cablevision Systems Corp.	nan	Bethpage, NY	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15	321.0	nan
Cadwalader, Wickersham & Taft L	P	New York, NY	l	l	l	l	l	l	l	l	nan	100	85	nan	66.0
Caesars Entertainment Corp.	nan	Las Vegas, NV	l	l	l	l	l	l	l	l	nan	100	100	277.0	nan
Calpine Corp.	nan	Houston, TX	l	nan	l	w	nan	nan	w	nan	nan	40	40	349.0	nan
Cameron International Corp.	nan	Houston, TX	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	375.0	nan
Campbell Soup Co.	nan	Camden, NJ	l	l	l	l	l	nan	l	l	nan	90	100	312.0	nan
Canadian Imperial Bank of Comm	rce	New York, NY	l	l	l	w	nan	l	l	nan	nan	70	70	nan	nan
Capgemini u.S. LLC	nan	New York, NY	l	l	l	l	nan	l	l	l	nan	90	50	nan	nan
Capital One Financial Corp.	nan	McLean, VA	l	l	l	l	l	l	l	l	nan	100	100	134.0	nan
Cardinal Health Inc.	nan	Dublin, OH	l	l	l	l	l	l	l	l	nan	100	100	19.0	nan
CareFusion Corp.	nan	San Diego, CA	l	l	l	l	l	nan	l	l	nan	90	90	524.0	nan
Cargill Inc.	nan	Wayzata, MN	l	l	l	l	l	l	l	l	nan	100	100	nan	nan
Carlson Companies Inc.	nan	Minnetonka, MN	l	l	l	w	nan	l	l	l	nan	85	85	nan	nan
Carlton Fields PA	nan	Tampa, FL	l	l	l	l	l	l	l	l	nan	100	100	nan	159.0
CarMax Inc.	nan	Richmond, VA	l	l	l	w	nan	l	l	l	nan	85	85	311.0	nan
Caterpillar Inc.	nan	Peoria, IL	l	l	nan	w	nan	l	l	l	nan	70	70	58.0	nan
CBRE, Inc.	nan	Los Angeles, CA	l	l	l	w	nan	l	l	l	nan	85	85	440.0	nan
CBS Corp.	nan	New York, NY	l	l	l	l	nan	l	l	l	nan	90	90	174.0	nan
CC Media Holdings Inc. (Clear Ch	annel)	San Antonio, TX	l	l	l	l	nan	nan	w	l	nan	75	75	391.0	nan
CDW Corp.	nan	Vernon Hills, IL	l	l	l	l	nan	l	l	l	nan	90	90	nan	nan
Celanese Corp.	nan	Dallas, TX	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15	388.0	nan
Centene Corp.	nan	St. Louis, MO	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	493.0	nan
CenterPoint Energy Inc.	nan	Houston, TX	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15	279.0	nan
CenturyLink Inc.	nan	Monroe, LA	l	nan	l	w	nan	nan	l	w	nan	50	50	334.0	nan
Cerner Corp.	nan	Kansas City, MO	l	l	l	w	nan	l	w	w	nan	70	70	923.0	nan
CH2M HILL Companies Ltd.	nan	Englewood, CO	l	l	l	w	nan	l	l	l	nan	85	85	422.0	nan
Chadbourne & Parke LLP	nan	New York, NY	l	l	l	l	nan	l	l	l	nan	90	90	nan	88.0
Chamberlin Edmonds & Associate	Inc.	Atlanta, GA	l	nan	l	w	nan	nan	w	nan	nan	40	40	nan	nan
Chapman and Cutler LLP	nan	Chicago, IL	l	l	l	l	l	l	l	l	nan	100	100	nan	162.0
Charles Schwab Corp., The	nan	San Francisco, CA	l	l	l	l	l	l	l	l	nan	100	100	491.0	nan
Charter Communications	nan	St. Louis, MO	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15	333.0	nan
Chesapeake Energy Corp.	nan	Oklahoma City, OK	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15	263.0	nan
Chevron Corp.	nan	San Ramon, CA	l	l	l	l	l	l	l	l	nan	100	100	3.0	nan
Chipotle Mexican Grill Inc.	nan	Denver, CO	l	l	l	l	nan	nan	w	l	nan	75	75	928.0	nan
Choate, Hall & Stewart LLP	nan	Boston, MA	l	l	l	l	l	l	l	l	nan	100	100	nan	168.0
Choice Hotels International Inc.	nan	Silver Spring, MD	l	l	l	l	l	l	l	l	nan	100	100	nan	nan
Chrysler Group LLC	nan	Auburn Hills, MI	l	l	l	l	l	l	l	l	nan	100	100	59.0	nan
CHS Inc.	nan	Inver Grove Heights, MN	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	103.0	nan
Chubb Corp.	nan	Warren, NJ	l	l	l	l	l	l	l	l	nan	100	100	185.0	nan
CIGNA Corp.	nan	Bloomfield, CT	l	l	l	l	l	l	l	l	nan	100	90	122.0	nan
Cisco Systems Inc.	San Jose, CA	l	l	l	l	l	l	l	l	nan	100	100.0	62.0	nan
CIT Group Inc.	New York, NY	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	364.0	nan
Citigroup Inc.	New York, NY	l	l	l	l	l	l	l	l	nan	100	100.0	14.0	nan
Classified Ventures LLC	Chicago, IL	l	l	l	l	nan	l	l	l	nan	90	80.0	nan	nan
Cleary, Gottlieb, Steen & Hamilton LLP	New York, NY	l	l	l	l	l	l	l	l	nan	100	90.0	nan	17.0
Cleveland-Cliffs Inc.	Cleveland, OH	l	l	nan	nan	nan	nan	nan	nan	nan	30	nan	477.0	nan
Clifford Chance uS LLP	New York, NY	l	l	l	l	l	l	l	l	nan	100	100.0	nan	nan
Clorox Co.	Oakland, CA	l	l	l	l	l	l	l	l	nan	100	100.0	411.0	nan
CMS Energy Services	Jackson, MI	l	nan	nan	nan	nan	l	w	w	nan	35	15.0	360.0	nan
CNA Insurance	Chicago, IL	l	l	l	w	nan	l	l	l	nan	85	85.0	nan	nan
Coach Inc.	New York, NY	l	l	l	l	nan	nan	w	l	nan	75	15.0	579.0	nan
Coca-Cola Co., The	Atlanta, GA	l	l	l	l	l	l	l	l	nan	100	100.0	70.0	nan
Cognizant Technology Solutions Corp.	Teaneck, NJ	l	nan	nan	nan	nan	nan	nan	nan	nan	15	nan	484.0	nan
Colgate-Palmolive Co.	New York, NY	l	l	l	w	nan	l	l	l	nan	85	85.0	160.0	nan
Comcast Corp.	Philadelphia, PA	l	l	l	l	l	l	l	l	nan	100	80.0	66.0	nan
Comerica Inc.	Dallas, TX	l	l	l	w	l	l	l	l	nan	95	95.0	721.0	nan
Commercial Metals	Irving, TX	l	l	nan	nan	nan	nan	nan	nan	nan	30	0.0	361.0	nan
Community Health Systems Inc.	Franklin, TN	l	l	nan	nan	nan	nan	nan	nan	nan	30	30.0	190.0	nan
Compass Bancshares Inc. (BBVA Compass)	Birmingham, AL	l	nan	l	w	nan	nan	w	l	nan	55	55.0	nan	nan
Compass Group uSA Inc.	Charlotte, NC	l	nan	l	l	nan	nan	w	w	nan	50	35.0	nan	nan
Computer Sciences Corp. (CSC)	Falls Church, VA	l	l	l	w	nan	l	l	l	nan	85	85.0	155.0	nan
Compuware Corp.	Detroit, MI	l	l	l	w	nan	nan	w	w	nan	60	70.0	nan	nan
ConAgra Foods Inc.	Omaha, NE	l	l	l	w	l	l	l	l	nan	95	75.0	200.0	nan
ConocoPhillips	Houston, TX	l	nan	l	w	nan	l	l	nan	nan	55	55.0	4.0	nan
Consol Energy, Inc.	Canonsburg, PA	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	428.0	nan
Consolidated Edison Co.	New York, NY	l	l	l	l	nan	l	l	l	nan	90	90.0	184.0	nan
Constellation Energy Group Inc.	Baltimore, MD	l	l	l	l	nan	l	l	l	nan	90	90.0	172.0	nan
Convergys Corp.	Cincinnati, OH	l	nan	nan	w	nan	nan	l	w	nan	35	45.0	794.0	nan
Con-way Inc.	Ann Arbor, MI	l	l	nan	nan	nan	nan	nan	nan	nan	30	15.0	454.0	nan
Cooper Tire & Rubber Co.	Findlay, OH	nan	l	nan	w	nan	nan	w	nan	nan	25	25.0	615.0	nan
Corbis Corp.	Seattle, WA	l	l	l	w	nan	nan	nan	nan	nan	50	50.0	nan	nan
CoreLogic	Santa Ana, CA	l	l	l	l	nan	l	l	l	nan	90	90.0	919.0	nan
Core-Mark Holding Company Inc.	South San Francisco, CA	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0.0	412.0	nan
Corning Inc.	Corning, NY	l	l	l	l	l	l	l	l	nan	100	100.0	350.0	nan
Costco Wholesale Corp.	Issaquah, WA	l	l	l	l	nan	l	l	l	nan	90	90.0	28.0	nan
Coventry Health Care	Bethesda, MD	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	212.0	nan
Covington & Burling LLP	Washington, DC	l	l	l	l	l	l	l	l	nan	100	100.0	nan	45.0
Cox Enterprises Inc.	Atlanta, GA	l	l	l	l	nan	l	l	l	nan	90	90.0	nan	nan
Cracker Barrel Old Country Store Inc.	Lebanon, TN	l	nan	nan	w	nan	nan	l	w	nan	35	35.0	768.0	nan
Crate and Barrel / CB2	Northbrook, IL	l	l	l	l	nan	l	l	l	nan	90	nan	nan	nan
Cravath, Swaine & Moore LLP	New York, NY	l	l	l	l	nan	l	l	l	nan	90	90.0	nan	44.0
Credit Suisse uSA Inc.	New York, NY	l	l	l	l	l	l	l	l	nan	100	100.0	nan	nan
Crowell & Moring LLP	Washington, DC	l	l	l	l	l	l	l	l	nan	100	100.0	nan	81.0
Crown Holdings	Philadelphia, PA	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	301.0	nan
CSX Corp.	Jacksonville, FL	l	l	l	w	nan	l	l	l	nan	85	85.0	230.0	nan
Cummins Inc.	Columbus, IN	l	l	l	l	l	l	l	l	nan	100	100.0	186.0	nan
CuNA Mutual Insurance Group	Madison, WI	l	nan	nan	w	nan	nan	l	nan	nan	30	30.0	683.0	nan
CVS Caremark Corp.	nan	Woonsocket, RI	l	l	l	w	nan	nan	l	nan	nan	60	75.0	21.0	nan
Dana Holding Corp.	nan	Maumee, OH	l	nan	l	w	nan	nan	w	w	nan	45	15.0	376.0	nan
Danaher Corp.	nan	Washington, DC	l	l	l	w	nan	nan	nan	nan	nan	50	15.0	187.0	nan
Darden Restaurants Inc.	nan	Orlando, FL	l	l	l	l	l	l	l	l	nan	100	90.0	332.0	nan
Davis Polk & Wardwell LLP	nan	New York, NY	l	l	nan	l	nan	l	l	l	nan	75	90.0	nan	25.0
Davis Wright Tremaine LLP	nan	Seattle, WA	l	l	nan	l	l	l	l	l	nan	85	85.0	nan	106.0
DaVita Inc.	nan	Denver, CO	l	nan	nan	nan	nan	nan	nan	nan	nan	15	15.0	359.0	nan
Dean Foods Co.	nan	Dallas, TX	l	nan	l	w	nan	nan	w	nan	nan	40	40.0	203.0	nan
Debevoise & Plimpton LLP	nan	New York, NY	l	l	l	l	l	l	l	l	nan	100	100.0	nan	36.0
Dechert LLP	nan	Philadelphia, PA	l	l	l	l	l	l	l	l	nan	100	nan	nan	37.0
Deere & Co.	nan	Moline, IL	l	nan	l	l	nan	nan	l	l	nan	65	60.0	98.0	nan
Delhaize America Inc.	nan	Salisbury, NC	l	l	l	l	l	l	l	l	nan	100	100.0	nan	nan
Dell Inc.	nan	Round Rock, TX	l	l	l	l	l	l	l	l	nan	100	100.0	41.0	nan
Deloitte LLP	nan	New York, NY	l	l	l	l	l	l	l	l	nan	100	100.0	nan	nan
Delta Air Lines Inc.	nan	Atlanta, GA	l	l	l	l	nan	l	l	l	nan	90	90.0	88.0	nan
Depository Trust & Clearing Corp.,	The	New York, NY	l	l	l	l	l	l	l	l	nan	100	nan	nan	nan
Deutsche Bank	nan	New York, NY	l	l	l	l	l	l	l	l	nan	100	100.0	nan	nan
